num_stocks,max_stock_weight,top3_concentration,total_weight_drift,portfolio_return,portfolio_volatility,sector_concentration,days_since_last_rebalance,market_return_30d,market_volatility_30d,market_drawdown_90d,market_trend,rebalancing_label
22,0.055944,0.164023,0.136147,0.025622,0.001386,0.186282,34,0.0129,0.008654,-0.017174,1,0
6,0.279726,0.794884,0.589769,0.00243,0.00236,0.279726,14,0.027593,0.008841,-0.015226,1,0
13,0.133762,0.308654,0.169911,-0.102576,0.018301,0.223505,224,0.094321,0.010649,-0.030403,1,0
25,0.06007,0.15955,0.111948,-0.067946,0.003082,0.210505,64,-0.026211,0.007716,-0.049584,0,0
5,0.518226,0.911594,0.8526,-0.033251,0.005396,0.530703,111,-0.022618,0.008033,-0.047668,0,0
7,0.583022,0.898824,0.940506,0.036653,0.00493,0.59349,220,-0.036122,0.007436,-0.066723,0,0
15,0.110778,0.280115,0.227431,0.251841,0.037884,0.277634,210,0.028412,0.011558,-0.01349,0,1
38,0.074985,0.198754,0.697774,0.119381,0.218139,0.225763,196,-0.237674,0.045876,-0.272478,0,1
14,0.104711,0.285664,0.217862,0.071746,0.001534,0.220729,27,0.046442,0.007606,0.0,1,1
25,0.061975,0.161066,0.163389,-0.018961,0.012837,0.194075,49,-0.02946,0.011847,-0.088448,1,1
6,0.448756,0.874148,0.810373,0.094521,0.006408,0.448756,220,0.031886,0.009509,0.0,1,1
6,0.438261,0.801938,0.675347,0.008909,0.007672,0.438261,62,-0.036345,0.007567,-0.058329,1,0
5,0.570751,0.914984,0.932184,-0.016882,0.000836,0.570751,15,-0.048799,0.010385,-0.097191,0,0
7,0.707895,0.881409,1.130075,-0.013943,0.001248,0.707895,55,-0.003226,0.007763,-0.038548,1,1
37,0.030324,0.090834,0.063482,0.033967,0.002973,0.154833,28,0.02299,0.011186,-0.058122,0,0
12,0.105365,0.309228,0.153803,0.011702,0.007447,0.330664,41,0.016603,0.018638,-0.054418,0,0
4,0.781183,0.951845,1.062365,-0.000307,0.000209,0.781183,25,-0.107861,0.014594,-0.117858,0,1
7,0.618775,0.955273,1.085407,0.027429,0.000557,0.622176,29,-0.041457,0.009651,-0.117139,0,1
5,0.313411,0.783393,0.366786,0.05532,0.002263,1.0,48,0.056072,0.009937,-0.043071,1,1
8,0.22751,0.562302,0.400355,-0.251021,0.175189,0.22751,179,0.09847,0.0262,-0.266597,1,0
5,0.550737,0.865833,0.701473,0.047538,0.011978,0.550737,155,-0.076912,0.013393,-0.0955,1,1
37,0.040007,0.115016,0.195557,-0.063088,0.03841,0.21646,189,0.011522,0.014174,-0.074158,0,1
5,0.29812,0.693067,0.207513,0.368093,0.029039,0.29812,206,0.073199,0.010282,-0.021871,1,1
3,0.905147,1.0,1.143627,0.314779,0.000233,0.905147,143,0.023239,0.011683,0.0,1,0
10,0.141964,0.407967,0.226899,-0.052741,0.009837,0.247446,69,0.072345,0.011391,-0.062057,1,1
6,0.444305,0.847875,0.838896,-0.048658,0.002933,0.444305,60,-0.018492,0.00892,-0.059352,0,1
3,0.707851,1.0,0.749035,0.087087,0.001073,0.707851,29,0.010967,0.011699,-0.027454,1,1
20,0.063758,0.184977,0.129738,0.013466,0.00149,0.242372,35,0.022411,0.009347,-0.011542,1,1
15,0.078533,0.23294,0.121431,0.081838,0.005781,0.283875,148,0.0576,0.005692,0.0,1,0
5,0.403199,0.804654,0.543317,0.072542,0.001022,1.0,18,0.066898,0.0049,0.0,1,1
8,0.311606,0.657693,0.565386,0.425146,0.026062,0.311606,147,0.027593,0.008841,-0.015226,1,1
17,0.083298,0.219664,0.12605,-0.001635,0.000971,0.185296,71,0.024573,0.005275,-0.011996,0,1
7,0.443616,0.801126,0.745109,-0.01088,0.014836,0.552873,165,-0.041166,0.007582,-0.061148,0,0
11,0.168116,0.397232,0.272493,0.07642,0.008442,0.297511,143,-0.036721,0.007698,-0.052226,0,1
21,0.066436,0.190415,0.162408,-0.120623,0.008238,0.198846,150,-0.05911,0.008065,-0.116749,0,0
15,0.097837,0.25575,0.14601,0.077353,0.002761,0.311871,18,0.012158,0.009646,-0.022738,0,1
7,0.233372,0.633044,0.510879,0.138223,0.007455,0.313289,195,0.081005,0.004446,-0.001475,1,0
22,0.062096,0.167012,0.113375,0.174548,0.009479,0.246515,139,0.025196,0.008439,-0.006393,1,1
43,0.028686,0.084812,0.07769,-0.069286,0.005142,0.191337,77,-0.029047,0.008998,-0.080282,0,0
7,0.746998,0.946955,1.263959,-0.065924,0.002019,0.746998,43,-0.016226,0.008411,-0.035835,1,1
10,0.156936,0.420137,0.253012,0.039915,0.000528,0.291774,31,0.028515,0.005422,-0.009034,1,0
5,0.385417,0.880338,0.638249,0.081495,0.006494,0.478056,225,-0.011885,0.007142,-0.042347,0,0
5,0.562191,0.974143,1.058379,0.011599,0.015326,0.562191,134,-0.126343,0.011779,-0.137462,0,0
6,0.295307,0.745054,0.490108,0.012979,0.000622,0.295307,32,-0.000393,0.006898,-0.041284,0,1
4,0.51143,0.88005,0.522861,0.054882,0.001005,1.0,155,-0.069621,0.007173,-0.084708,0,0
18,0.080161,0.226111,0.187881,0.018393,0.013614,0.228472,167,-0.03653,0.007758,-0.09125,0,1
4,0.663872,0.927687,0.827745,0.002255,0.000309,0.663872,35,0.016476,0.005021,-0.029135,1,0
4,0.397562,0.827826,0.295125,0.082191,0.002597,1.0,99,0.089162,0.011279,-0.017738,1,0
6,0.796875,0.973913,1.260417,-0.01148,0.000221,0.796875,41,-0.030934,0.005039,-0.044478,0,0
8,0.165806,0.464251,0.193531,0.105683,0.002347,0.401568,48,0.128126,0.006891,-0.036849,1,1
7,0.33546,0.847588,0.838032,0.045154,0.004483,0.33546,148,0.070823,0.006007,-0.008129,1,0
7,0.367312,0.747407,0.699067,-0.086517,0.025343,0.635248,67,-0.037057,0.012375,-0.049972,1,0
15,0.105051,0.289961,0.239442,-0.011199,0.019347,0.330235,206,-0.034316,0.007342,-0.094044,0,0
16,0.08131,0.229587,0.133963,0.085341,0.011666,0.188307,130,0.072762,0.006957,0.0,1,1
6,0.41951,0.815466,0.695687,-0.146065,0.00752,1.0,224,0.019434,0.009916,-0.011455,1,0
12,0.100755,0.300185,0.157486,0.034414,0.009172,0.440395,120,-0.020264,0.010782,-0.054507,1,0
9,0.166719,0.455158,0.267064,-0.048646,0.006653,0.425837,211,0.045218,0.009334,-0.016303,1,0
12,0.154052,0.373717,0.280935,0.121045,0.004041,0.219665,92,0.065429,0.008795,0.0,1,0
16,0.089586,0.250833,0.143,-0.01344,0.00073,0.198587,20,-0.024159,0.006632,-0.080877,0,0
4,0.403524,0.881758,0.33364,0.118006,0.002243,1.0,119,0.016833,0.006029,-0.027411,1,1
9,0.387445,0.80064,0.934614,0.059811,0.00264,0.806764,57,0.084398,0.007014,0.0,1,1
5,0.395069,0.926355,0.65271,0.142666,0.007824,0.531286,113,0.042714,0.007124,0.0,1,0
9,0.380415,0.654323,0.646404,-0.00172,0.000171,0.380415,7,0.034172,0.005769,0.0,1,0
19,0.071413,0.2108,0.200279,0.026317,0.01407,0.203389,76,0.036511,0.011147,-0.060481,1,0
44,0.026081,0.077069,0.053547,0.015448,0.002401,0.17899,91,-0.00556,0.006184,-0.017876,1,1
9,0.791598,0.89766,1.360974,-0.1099,0.010016,0.836438,234,0.05481,0.011394,-0.00279,1,0
20,0.06759,0.189426,0.132889,0.029784,0.002296,0.196269,80,0.030931,0.005772,-7.6e-05,1,0
5,0.331175,0.804822,0.409644,-0.018154,0.002907,1.0,234,0.059617,0.010158,-0.018167,1,1
6,0.271872,0.595226,0.218165,0.043398,0.003829,0.424683,213,0.006304,0.0048,-0.006609,1,0
10,0.172932,0.402813,0.206158,-0.071406,0.013752,0.271899,76,-0.060062,0.012932,-0.142958,0,0
8,0.181532,0.507368,0.264736,-0.086275,0.001967,0.462308,101,-0.05444,0.008578,-0.094648,0,0
4,0.549959,0.901692,0.599918,0.100201,0.002655,0.549959,70,0.060722,0.007915,0.0,1,1
8,0.471924,0.715031,0.73228,0.369101,0.007982,0.471924,196,0.084016,0.006452,-0.0074,1,1
11,0.14287,0.385018,0.266789,-0.03478,0.010497,0.225272,189,0.007716,0.010165,-0.080215,0,0
5,0.694834,0.967948,0.989668,-0.009198,0.020374,0.694834,129,0.00246,0.007922,-0.014296,1,0
4,0.392436,0.943309,0.420963,-0.071443,0.012629,0.392436,98,-0.053325,0.00735,-0.067605,0,1
4,0.28818,0.810496,0.127569,0.023875,0.006822,1.0,192,0.026547,0.007555,-0.00865,1,0
15,0.10817,0.293946,0.241584,0.245308,0.009159,0.35792,237,0.004835,0.006034,-0.014988,0,0
10,0.139988,0.387485,0.175562,0.024545,0.007511,0.304295,134,-0.005633,0.008795,-0.031591,1,0
16,0.078043,0.230424,0.126978,-0.007034,0.010009,0.310066,24,0.094972,0.015014,-0.025152,1,0
3,0.822524,1.0,0.978381,-0.008037,1.7e-05,0.881508,13,0.019035,0.005113,-0.009186,1,1
41,0.029047,0.083906,0.077176,0.048583,0.006599,0.155368,80,-0.031618,0.007405,-0.040356,0,0
3,0.474363,1.0,0.548205,-0.117906,0.000299,0.533593,234,0.087042,0.011459,0.0,1,0
32,0.035724,0.103909,0.057646,0.055463,0.000716,0.199341,18,0.058241,0.004778,0.0,1,1
14,0.143618,0.354351,0.298001,0.152199,0.011029,0.21353,211,0.035948,0.006064,-0.009877,1,0
7,0.349768,0.783992,0.719254,0.058757,0.00156,0.407424,74,0.058716,0.007944,-0.036889,1,0
6,0.46829,0.909015,1.05578,0.300851,0.017422,0.46829,234,0.030816,0.006048,0.0,1,1
7,0.24697,0.599676,0.357738,0.067068,0.001964,0.24697,136,0.03195,0.009718,-0.073889,1,1
20,0.058887,0.175138,0.125449,-0.089078,0.005607,0.184255,27,-0.123106,0.011708,-0.145547,0,0
14,0.108191,0.286484,0.161382,0.150244,0.021916,0.189192,134,0.055668,0.01011,-0.02564,0,1
33,0.03534,0.103937,0.073871,0.16347,0.006614,0.216996,55,0.059494,0.008827,0.0,1,0
7,0.685583,0.88535,1.085452,0.183174,0.002106,0.685583,161,0.018939,0.008432,0.0,1,1
42,0.026774,0.078877,0.055262,0.151007,0.004576,0.184518,99,0.094769,0.005866,0.0,1,1
6,0.265767,0.720816,0.441633,0.168239,0.005098,0.265767,178,0.036134,0.005061,-0.002232,1,0
13,0.124667,0.285291,0.11832,0.112997,0.017117,0.240114,209,-0.010645,0.008278,-0.045601,1,1
15,0.085174,0.248912,0.123261,-0.013261,0.005963,0.225948,102,-0.02758,0.005865,-0.044345,0,0
5,0.333213,0.76459,0.396311,-0.008233,0.023015,1.0,227,-0.026462,0.012442,-0.064986,0,0
7,0.305796,0.657101,0.47132,0.134139,0.006491,0.651267,203,0.035948,0.006064,-0.009877,1,0
14,0.113465,0.298552,0.229962,-0.198949,0.026789,0.254345,221,0.011522,0.014174,-0.074158,0,0
5,0.547761,0.894298,0.770645,0.017146,0.005062,0.547761,78,0.077076,0.006091,0.0,1,0
9,0.186826,0.505223,0.36388,-0.014433,0.001267,0.439558,24,-0.012657,0.008962,-0.0667,0,0
11,0.178409,0.404754,0.277159,-0.020488,0.000407,0.352068,32,-0.002273,0.004906,-0.017674,1,0
8,0.155971,0.45189,0.171742,0.07714,0.001819,0.244639,18,0.059548,0.014688,-0.040398,0,0
17,0.07442,0.214214,0.14607,0.527571,0.028837,0.191125,111,0.084067,0.011165,0.0,1,1
45,0.028438,0.083525,0.100189,0.149161,0.012658,0.162275,193,0.032593,0.006338,-6.7e-05,1,1
6,0.349366,0.767059,0.53715,-0.007347,0.000274,0.349366,13,-0.016971,0.005642,-0.038143,0,0
8,0.475137,0.882157,1.046654,0.011297,0.001486,0.508265,32,0.018825,0.00688,-0.003072,1,1
14,0.111541,0.289756,0.165321,0.088082,0.01021,0.252263,206,0.041702,0.00478,0.0,1,0
6,0.397085,0.695432,0.460837,0.091736,0.014418,0.397085,235,0.032072,0.008755,-0.027098,1,1
15,0.100906,0.276801,0.220589,0.003563,0.001792,0.175895,41,0.012642,0.008012,-0.029976,1,1
4,0.679341,0.989365,0.858682,-0.080481,0.009963,0.689976,49,-0.038706,0.00923,-0.081333,0,0
15,0.114524,0.297019,0.254131,-0.036981,0.00704,0.268621,176,-0.025565,0.007302,-0.088143,0,0
4,0.483736,0.914999,0.591613,0.246374,0.00112,0.483736,116,0.111053,0.007916,0.0,1,0
45,0.026496,0.077919,0.065197,0.182697,0.008477,0.182073,63,0.110322,0.008909,-0.006603,1,1
5,0.343818,0.755535,0.405421,-0.100253,0.010593,1.0,139,0.046706,0.011223,-0.007659,1,0
7,0.376097,0.758393,0.76009,0.201571,0.005492,0.462352,213,-0.011766,0.008676,-0.02229,0,1
12,0.118867,0.345005,0.197427,-0.092402,0.003662,0.226138,78,-0.05156,0.009175,-0.07681,0,1
6,0.410863,0.906745,0.813491,0.156309,0.002528,0.410863,185,0.036144,0.006369,-0.004374,1,1
5,0.424152,0.84999,0.507538,0.019552,0.000814,0.424152,41,0.027469,0.006212,-0.002614,1,0
7,0.576582,0.788145,0.86745,0.054411,0.004763,1.0,235,0.043536,0.004916,-0.004208,1,1
10,0.187405,0.428065,0.2656,-0.016745,0.012275,0.3214,64,0.003926,0.015827,-0.066542,0,1
35,0.036141,0.10624,0.112894,0.156795,0.018888,0.250855,189,-0.032533,0.00984,-0.036177,0,1
17,0.072108,0.210476,0.112073,0.152119,0.003595,0.218678,56,0.099676,0.009509,-0.031405,1,1
4,0.652096,0.896614,0.804191,-0.045573,0.003,1.0,48,-0.002593,0.008003,-0.035436,1,0
8,0.272933,0.570245,0.390491,-0.025403,0.000349,0.453623,10,0.016833,0.006029,-0.027411,1,0
9,0.342501,0.653225,0.680318,-0.088238,0.003337,0.342501,42,-0.064643,0.008603,-0.064643,0,1
5,0.406595,0.792943,0.559786,0.111161,0.003992,0.406595,50,0.058567,0.010365,-0.009299,1,1
4,0.477025,0.864694,0.454051,-0.02294,0.001135,0.62771,70,0.017561,0.008691,-0.055224,0,0
13,0.148208,0.341199,0.250608,0.21299,0.013295,0.360967,235,-0.003995,0.006225,-0.012461,1,1
16,0.098886,0.243828,0.149855,0.026121,0.015028,0.238452,132,-0.036345,0.007567,-0.058329,1,1
14,0.1248,0.310394,0.241043,0.069323,0.004493,0.247689,190,0.032305,0.004932,-0.013777,1,1
6,0.260467,0.734516,0.590261,0.006377,0.000457,0.276529,25,0.029677,0.009363,-0.030627,1,1
19,0.071881,0.196761,0.118341,0.051487,0.004782,0.20634,125,0.020861,0.005631,-0.021855,1,0
4,0.515362,0.896922,0.530724,0.160205,0.006875,0.65398,150,-0.001026,0.006387,-0.020912,1,1
9,0.208377,0.551911,0.437155,0.049437,0.002206,0.30833,28,0.017561,0.008691,-0.055224,0,1
13,0.122858,0.337415,0.25785,0.353937,0.040349,0.242562,217,0.008613,0.012682,-0.024313,0,1
10,0.166152,0.407724,0.230173,0.122163,0.002949,0.434374,105,0.060032,0.005779,0.0,1,0
37,0.030521,0.090456,0.062137,0.074911,0.00367,0.188868,60,0.04281,0.006358,-0.007898,1,1
11,0.129123,0.348713,0.167355,0.025768,0.005775,0.201884,63,0.012657,0.007602,-0.061296,0,1
16,0.083898,0.240038,0.151755,0.064259,0.009,0.217727,207,0.057051,0.005953,-0.006701,1,0
5,0.923136,0.988913,1.446273,0.204724,0.002485,0.949213,101,0.039167,0.005745,-0.001374,1,1
4,0.608534,0.910325,0.717067,-0.133576,0.011662,0.608534,94,0.016109,0.010843,-0.094552,0,0
21,0.062836,0.178292,0.121547,-0.009219,0.001881,0.233611,29,-0.027949,0.008087,-0.028981,0,0
4,0.619618,0.984599,0.739237,-0.277921,0.025652,0.822574,98,0.089832,0.018544,-0.170889,1,1
5,0.361007,0.86022,0.52044,0.003931,0.003762,0.361007,141,-0.030934,0.005039,-0.044478,0,0
13,0.09238,0.267376,0.103508,0.097118,0.006377,0.24211,172,0.029734,0.010358,0.0,0,1
4,0.495993,0.882636,0.491985,0.09643,0.007158,1.0,206,-0.029181,0.007496,-0.065005,0,1
22,0.066577,0.178574,0.131221,-0.009612,0.003749,0.267145,39,-0.011933,0.008017,-0.032134,0,1
4,0.300108,0.866495,0.23299,-0.0876,0.007195,1.0,66,-0.058571,0.009917,-0.069294,0,0
5,0.312355,0.73812,0.291035,0.021252,0.000955,1.0,119,0.078442,0.007343,-0.017034,1,0
7,0.887654,0.976675,1.489595,0.086176,0.024326,0.889972,234,-0.032167,0.009992,-0.103587,0,1
3,0.823447,1.0,0.980227,0.02608,0.001697,0.831426,129,0.032443,0.006095,0.0,1,0
4,0.430487,0.853853,0.3768,-0.079795,0.000573,0.430487,62,-0.065589,0.00921,-0.086982,0,1
8,0.172277,0.473492,0.198242,0.18028,0.006346,0.301215,181,0.036204,0.004568,-0.000186,1,1
8,0.241375,0.556872,0.38215,0.043174,0.007941,0.293802,101,0.017466,0.007127,-0.055511,0,0
24,0.062268,0.166399,0.152253,0.029305,0.007051,0.243317,147,0.081568,0.006058,0.0,1,0
9,0.333458,0.714357,0.790204,0.081967,0.025044,0.333458,207,-0.079247,0.013157,-0.149158,0,1
6,0.793563,0.950585,1.253792,0.021251,0.005928,0.793563,188,-0.05444,0.008578,-0.094648,0,0
5,0.443441,0.896571,0.63079,0.388927,0.002074,0.525934,81,0.083532,0.01299,-8.2e-05,1,0
11,0.138042,0.375482,0.232815,0.0159,0.004319,0.337709,29,0.006507,0.01417,-0.083837,0,0
3,0.545364,1.0,0.424062,0.140291,0.001168,0.667521,238,0.02778,0.004655,-7.1e-05,1,1
23,0.063585,0.167472,0.131862,0.124335,0.008542,0.187572,221,0.056682,0.005546,-0.000343,1,1
15,0.104233,0.278531,0.198908,0.07169,0.009747,0.344384,81,0.016833,0.010443,-0.032849,1,0
8,0.167125,0.447587,0.145175,0.202646,0.011086,0.500619,211,0.05744,0.010976,0.0,1,0
6,0.521453,0.878708,0.933235,0.255572,0.006069,0.521453,210,0.039525,0.00672,-0.003802,1,1
6,0.620655,0.949207,1.090219,-0.0705,0.010568,0.620655,225,-0.059331,0.008089,-0.119158,0,0
4,0.49261,0.944699,0.743042,0.155191,0.004362,0.565787,224,-0.034316,0.007342,-0.094044,0,0
22,0.060329,0.175732,0.108961,-0.00365,0.003675,0.260355,111,-0.026615,0.006623,-0.043607,0,1
8,0.297237,0.683107,0.616213,0.143234,0.00663,0.297237,221,0.053866,0.005029,0.0,1,0
4,0.743388,0.984615,0.986775,0.131679,0.007108,0.743388,144,0.006937,0.007457,-0.014745,1,0
13,0.129918,0.354216,0.265512,0.151879,0.025403,0.284689,139,-0.060996,0.009504,-0.07702,0,1
10,0.162756,0.420716,0.241888,-0.029649,0.000889,0.317102,14,-0.006016,0.007005,-0.025254,0,0
8,0.172301,0.447512,0.17038,0.095537,0.012219,0.429084,235,0.096603,0.006171,0.0,1,0
24,0.059955,0.176542,0.210099,-0.024362,0.027247,0.266566,161,0.062316,0.013492,0.0,1,0
7,0.498486,0.906274,0.955405,0.178212,0.012324,0.667042,197,0.084687,0.005006,0.0,1,1
8,0.179536,0.480955,0.227822,-0.066427,0.009446,0.301419,211,0.052989,0.007818,-0.046401,1,1
8,0.161859,0.458113,0.166226,0.034257,0.003033,0.269486,95,0.059466,0.008134,-0.009592,1,0
6,0.52035,0.904505,0.853279,-0.07098,0.000764,0.52035,125,0.019945,0.005727,-0.035421,1,0
6,0.738968,0.912399,1.144602,0.092951,0.005409,0.738968,204,0.02542,0.006841,-0.011143,1,1
13,0.122119,0.330062,0.213899,0.02633,0.029558,0.335456,144,-0.078058,0.01548,-0.085058,0,0
8,0.333431,0.720615,0.69123,0.052759,0.002957,0.333431,81,0.109039,0.013514,-0.000347,1,0
10,0.203281,0.436057,0.283616,0.065363,0.01246,0.257929,49,-0.027725,0.016823,-0.05577,0,0
7,0.642422,0.840896,0.999129,0.302192,0.010015,0.642422,178,0.078442,0.008964,-0.003711,1,0
11,0.127347,0.358011,0.208857,0.104307,0.01706,0.191047,153,-0.008756,0.007822,-0.044198,1,1
8,0.182603,0.514381,0.278763,0.042315,0.000855,0.441436,24,0.063293,0.012075,0.0,1,1
6,0.727251,0.903052,1.121168,0.057339,0.000673,0.727251,13,0.13376,0.009887,-0.008646,1,1
10,0.20773,0.437289,0.274577,0.163045,0.007102,0.306668,140,0.074436,0.006361,-0.004966,1,1
7,0.886859,0.980665,1.488005,-0.008496,1.4e-05,0.912651,8,-0.037452,0.007586,-0.068838,0,1
4,0.36342,0.863535,0.400507,0.041669,0.00084,1.0,59,0.01357,0.007872,-0.027221,1,0
8,0.263069,0.584995,0.463312,0.156026,0.045632,0.460463,220,0.034892,0.009505,-0.036213,1,1
6,0.388125,0.786337,0.590895,0.039746,0.159904,0.409666,69,0.01583,0.01953,-0.047493,1,0
11,0.137149,0.387178,0.306102,0.237933,0.009786,0.314535,126,0.077414,0.010099,-0.015071,1,0
13,0.102536,0.299379,0.216213,0.212364,0.009478,0.409272,225,0.01886,0.003987,0.0,1,0
23,0.064418,0.178839,0.181642,0.168399,0.024037,0.177621,179,-0.023436,0.008094,-0.027205,0,1
8,0.408942,0.806446,0.862892,-0.058658,0.002509,0.533816,80,-0.050913,0.00644,-0.055108,0,0
6,0.456157,0.713602,0.578981,-0.07586,0.011443,0.52915,85,0.05234,0.011723,-0.042484,1,0
8,0.683523,0.830051,1.117047,0.287913,0.005082,0.737608,235,0.016519,0.006557,-0.042401,1,1
22,0.063586,0.169043,0.110916,-0.048922,0.004077,0.209595,118,-0.019411,0.007106,-0.075124,0,0
12,0.112487,0.310396,0.147406,-0.015389,0.007029,0.248385,70,-0.053325,0.00735,-0.067605,0,1
7,0.416344,0.76966,0.721438,0.008469,0.01607,0.416344,214,-0.027044,0.007113,-0.044969,1,0
23,0.05606,0.16735,0.142039,-0.04992,0.001877,0.208127,13,-0.057477,0.010838,-0.116943,0,0
5,0.392463,0.951016,0.702031,0.070435,0.003517,0.392463,118,0.071489,0.005589,-0.002986,1,0
3,0.805504,1.0,0.944342,0.117527,0.002491,0.805504,112,0.01502,0.006603,-0.020904,1,0
4,0.379711,0.833263,0.259422,-0.029908,0.00356,1.0,155,0.02477,0.007808,-0.030117,1,0
14,0.108689,0.272534,0.151669,-0.021442,0.000604,0.201074,20,-0.012043,0.006296,-0.026211,1,1
13,0.099639,0.283752,0.119189,0.177078,0.005568,0.306805,168,0.056667,0.008255,0.0,1,1
8,0.214975,0.548924,0.347848,0.040165,0.003512,0.355836,83,0.045821,0.006483,-0.007574,1,0
5,0.250587,0.655861,0.11213,-0.053042,0.004178,1.0,155,-0.012256,0.007948,-0.054851,1,0
4,0.605044,0.965628,0.735809,-0.019133,0.001547,0.639416,55,-0.002768,0.006984,-0.025092,0,1
15,0.12396,0.291236,0.228755,-0.025617,0.016473,0.220993,179,0.016109,0.010843,-0.094552,0,1
38,0.030475,0.090253,0.067544,0.06733,0.005155,0.183862,78,0.015215,0.007806,-0.035062,1,1
8,0.389486,0.692655,0.642089,0.001008,0.00323,0.389486,109,0.041397,0.008087,-0.060433,1,0
6,0.628016,0.919266,0.963155,0.050576,0.008088,0.628016,73,0.044778,0.009063,-0.096891,1,1
5,0.288981,0.756507,0.343578,0.067605,0.00267,1.0,134,-0.055556,0.007335,-0.069189,0,0
23,0.085548,0.204862,0.236908,-0.134656,0.063264,0.153216,214,0.011522,0.014174,-0.074158,0,1
21,0.065537,0.171945,0.088999,0.068791,0.001789,0.199548,41,0.071489,0.005589,-0.002986,1,0
5,0.310967,0.721099,0.295675,-0.003243,0.007364,0.547837,186,-0.00172,0.009519,-0.064712,0,0
4,0.578191,0.941774,0.656382,0.028794,0.000401,0.82019,7,-0.022447,0.007411,-0.027654,0,0
4,0.354497,0.81078,0.208993,0.089611,0.005231,1.0,119,0.135707,0.00655,0.0,1,0
12,0.157669,0.35825,0.252256,-0.026169,0.00781,0.257412,105,-0.04533,0.009175,-0.085263,0,0
8,0.197887,0.523419,0.29984,-0.003917,0.002041,0.313967,25,-0.005131,0.008928,-0.072347,0,0
4,0.429693,0.844858,0.359385,0.063543,0.001256,1.0,74,0.084163,0.007643,-0.025941,1,0
4,0.494008,0.939173,0.597415,0.029618,0.001127,1.0,105,0.007179,0.007979,-0.030852,1,1
6,0.705889,0.936596,1.078445,0.112591,0.004479,0.705889,108,0.033279,0.005498,-0.003038,1,0
8,0.160749,0.458702,0.1971,-0.041384,0.002716,0.300596,20,-0.068898,0.009829,-0.106766,0,0
7,0.633416,0.888756,1.073786,0.081622,0.007326,0.63613,139,0.044736,0.00773,-0.000872,1,0
15,0.139774,0.319016,0.309828,0.039836,0.008487,0.225965,88,-0.060996,0.009504,-0.07702,0,1
33,0.033603,0.099797,0.058051,0.031886,0.003519,0.216241,35,-0.031361,0.011483,-0.062537,0,0
8,0.316084,0.709481,0.693346,-0.024644,0.000856,0.369155,31,-0.008757,0.009041,-0.015179,0,0
15,0.111592,0.294459,0.243241,0.006447,0.000551,0.197307,36,0.011396,0.004695,-0.00111,1,0
5,0.286739,0.692754,0.197029,-0.068355,0.000957,1.0,92,0.03984,0.010987,-0.102951,1,0
9,0.362499,0.63088,0.624861,0.008772,0.013444,0.51695,202,-0.014763,0.011736,-0.070096,0,0
20,0.063126,0.181835,0.10715,0.10356,0.006525,0.258928,151,0.016023,0.008898,-0.026037,1,1
21,0.070172,0.195244,0.221026,-0.033812,0.023296,0.26335,228,0.003414,0.009232,-0.070385,1,0
4,0.386635,0.846329,0.273271,0.035096,0.000407,1.0,7,0.072345,0.011391,-0.062057,1,1
5,0.43216,0.875916,0.728086,-0.030634,0.001608,0.43216,36,-0.036527,0.007706,-0.04568,0,0
14,0.105496,0.301025,0.269989,-0.054253,0.006722,0.213396,111,0.023157,0.008792,-0.074622,1,1
4,0.571629,0.954814,0.66414,-0.068371,0.001723,0.571629,104,0.004764,0.008354,-0.098079,1,0
